career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
,Bachelor in Humanities,Limited,Urgent,2.0,0.3043353561894948,9.0,0.0,0.155032676733412
Data Scientist,Bootcamp Graduate,Limited,Urgent,1.0,0.1555685339642229,7.0,1.0,0.1349054850392723
ML Engineer,,Limited,,0.0,0.2899454126782067,10.0,0.0,0.1703223640292662
ML Engineer,Bachelor in Humanities,Limited,Soon,0.0,,9.0,1.0,0.1322056939613409
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1710611676923446,4.0,1.0,0.1049612071096272
Data Scientist,Bootcamp Graduate,Limited,Urgent,1.0,0.3299968405601218,,0.0,0.1347889625826604
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2418675896899546,4.0,0.0,0.0856891930455544
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.264009223814221,9.0,0.0,0.1281811991811029
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.1823620762000376,6.0,0.0,0.1851682490174752
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3077308453973109,6.0,,0.075678857890825
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.3317868182348148,3.0,1.0,0.1790579675051434
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.2030681424327112,6.0,1.0,0.1384819872961339
,Bachelor in Humanities,Limited,Urgent,0.0,0.1813442309500554,7.0,1.0,0.1860263862206903
Software Engineer,Bachelor in Psychology,Very Limited,Soon,,0.1157016627359525,11.0,1.0,0.1225888543691984
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,0.2686890447633729,3.0,0.0,0.0850605884715319
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1290029348940159,8.0,0.0,0.2012326657790492
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,,2.0,1.0,0.0540052711851649
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.1771141799296239,7.0,0.0,0.222937238406708
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1108481141574286,0.0,0.0,0.1026225139821685
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1717165996591796,0.0,0.0,0.2150572216465793
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.2547038283089493,2.0,1.0,0.149392696581166
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.2191536332287633,5.0,1.0,0.1755900105545271
,Bachelor in Psychology,Limited,SOON,1.0,,6.0,1.0,0.213747000814854
Data Scientist,,,Soon,2.0,0.3084853266707386,1.0,1.0,0.2451220401719829
ML Engineer,Bachelor in Humanities,Limited,Urgent,,0.3586043446817868,3.0,0.0,0.1474123837637871
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.3858392582803883,5.0,,0.1832613771670079
ML Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.169765407509614,11.0,1.0,0.243164432230644
Software Engineer,Bootcamp Graduate,,Soon,1.0,0.1833257871247783,5.0,1.0,0.0932076365019199
,Bachelor in Psychology,Limited,Urgent,2.0,0.2159382523477441,4.0,0.0,0.0883564911183721
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.11733416829891,7.0,0.0,0.2467357850526827
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3348088122232447,2.0,0.0,0.1884322683388263
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2845658314693033,3.0,0.0,0.1747791672583277
ML Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.3659812645721401,2.0,0.0,0.155100924393728
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.330791468092402,,1.0,0.0767607472558977
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,,9.0,1.0,0.1570620262905183
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.2887896418032208,4.0,,0.0629233359688172
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2363132003679882,3.0,1.0,0.0696165161568489
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.24280543881063,8.0,0.0,0.128895255714007
ML Engineer,Bachelor in Psychology,Very Limited,Soon,150.0,0.139943501253429,0.0,1.0,0.1130813791496025
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1838103141804149,1.0,1.0,0.1006116865601569
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2350373297259279,0.0,0.0,0.2278781832257688
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,0.0,0.2329819262330855,7.0,0.0,0.0576043696474909
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.1213770183295775,7.0,,0.241300279659896
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3912249873012011,2.0,0.0,0.2067685353535348
Data Scientist,Bootcamp Graduate,Limited,Urgent,0.0,0.2980908159104015,7.0,1.0,0.1348593771769776
Data Scientist,Bachelor in Humanities,Very Limited,Soon,0.0,0.3927972548796378,1.0,0.0,0.0742772836318813
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2590906399747475,1.0,1.0,0.2097428383309149
Data Scientist,Bachelor in Psychology,Limited,Urgent,0.0,0.3760891543658223,11.0,1.0,0.07561914927324
Data Scientist,Bachelor in Humanities,Limited,Soon,2.0,0.1285035096976914,7.0,0.0,0.1600183880916312
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.3784952598545731,11.0,1.0,0.1492095677359773
Software Engineer,Bachelor in Humanities,Very Limited,,1.0,0.3584109989090308,0.0,1.0,0.2337853067279109
ML Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.3935191836401788,7.0,1.0,0.2052894892999449
Data Scientist,Bachelor in Psychology,Limited,Urgent,0.0,0.3812164199491357,1.0,1.0,0.0763457546909123
Data Scientist,Bootcamp Graduate,Limited,Urgent,,0.2517558078855487,7.0,1.0,0.1965603089532501
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1892645353956462,2.0,,0.1877770604100181
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.1480214904863719,9.0,1.0,0.0518663239654186
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.2204482947583865,9.0,1.0,0.0908071269257797
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.2844934721023398,1.0,0.0,0.1250519808885332
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.1105934064820717,0.0,1.0,0.0904961120330474
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.3268793973674358,6.0,1.0,0.2253301523656401
Software Engineer,Bachelor in Psychology,Limited,,0.0,0.2930095539735353,9.0,1.0,0.0934418195382421
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.308685443949042,4.0,1.0,0.1739178674919681
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.3622787411830713,2.0,1.0,0.0708274715840575
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.2459792986731259,1.0,0.0,0.1039641440256428
YouTuber,,Very Limited,Soon,2.0,0.1175652787731937,11.0,1.0,0.246393838089229
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.2320596993866472,3.0,1.0,0.1156385507218623
Data Scientist,Bachelor in Humanities,Limited,Urgent,90.0,0.2794675882191216,10.0,0.0,0.2496695022785899
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.2908532094124698,10.0,0.0,0.1319809779392576
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2763308082586595,8.0,1.0,0.1224470883304576
ML Engineer,,Very Limited,Urgent,90.0,,5.0,0.0,0.189534125504015
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1777890276597321,,0.0,0.1253828329472744
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.3118057022992074,9.0,1.0,0.0599684055565883
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,,0.1021087611440857,,1.0,0.0950447404536979
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,,7.0,1.0,0.0589189816745923
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1748638599548518,5.0,,0.139947968490108
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.3559268870210952,10.0,1.0,0.1739398880398831
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.223328680780212,6.0,1.0,0.2299666691374545
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.364640684284618,4.0,1.0,0.2155736750644346
ML Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.1769590187332743,2.0,0.0,0.089619526551948
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,,8.0,0.0,0.0728191569775866
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.1266520735262693,5.0,0.0,0.1590211056521399
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,,6.0,1.0,0.1597677313440117
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.2454088861390141,4.0,0.0,0.2391396294000564
Software Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.2952920401452863,,1.0,0.0624546211763771
ML Engineer,Bootcamp Graduate,,Urgent,2.0,0.3358834598152099,6.0,0.0,0.0829412706864591
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.1614643822452137,4.0,0.0,0.2259163709903058
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3252188520998041,0.0,0.0,0.160502722956545
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.217218509684084,2.0,1.0,0.1243865335833729
Data Scientist,Bachelor in Humanities,Very Limited,Soon,2.0,0.3326835552775983,2.0,0.0,0.0907532918255378
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.193704730565654,8.0,,0.0891681625173837
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.3379784051314763,6.0,1.0,0.2214358513997505
Data Scientist,Bootcamp Graduate,Limited,Urgent,1.0,0.1422134584146275,0.0,0.0,0.0868449678476052
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.2845894075209406,5.0,0.0,0.2264832736814677
,Bachelor in Psychology,Very Limited,Soon,0.0,0.2253282937825299,6.0,,0.1835839997607254
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.3939347373563566,10.0,0.0,0.0759652897903435
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3468875338664459,,1.0,0.1258054252438195
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.3457190541584969,1.0,1.0,0.1920485597246623
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2073394795976325,1.0,1.0,0.2156498504874436
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.13019124355706,4.0,0.0,0.0783943979521987
Software Engineer,Bootcamp Graduate,Very Limited,Soon,,0.2841332256447098,6.0,1.0,0.1654499461537226
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.3937314814045464,2.0,0.0,0.0752529483129005
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1524644311527878,8.0,1.0,0.0954359114047029
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,2.0,8.0,0.0,0.1110621353393462
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,0.0,0.2224919028278353,3.0,1.0,0.230721568869359
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3696542164540742,2.0,0.0,0.2248453448276703
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2341166631419276,5.0,1.0,0.2229127219045339
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.1332161779978947,3.0,0.0,0.058404935034281
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.3575025030397363,2.0,1.0,0.232154032328783
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.3888431071222078,8.0,0.0,0.1756476220926562
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.1655329548649921,4.0,0.0,0.063668187106452
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.2406303896393517,8.0,1.0,0.1696714968595517
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.2796424889150474,10.0,1.0,0.2254478914324401
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.3676907494418957,6.0,1.0,0.0979020339819076
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.398631254857393,1.0,0.0,0.1542891378087179
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.3212697247278481,8.0,,0.0565291355091337
Data Scientist,,Limited,Soon,0.0,0.1075425874831818,6.0,0.0,0.0664414127423563
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2022447099369539,3.0,0.0,0.084116382311418
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3107901319256549,3.0,0.0,0.1524727555091581
Sofware Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1814706294253119,10.0,0.0,0.2467680625710875
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.1008763097864086,11.0,1.0,0.0591297491004767
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.241891403828653,2.0,1.0,0.1439487525981367
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3562407992951513,0.0,1.0,0.2166634142946025
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,,0.2716145930107903,9.0,0.0,0.0588775544341708
Software Engineer,Bachelor in Humanities,,Urgent,0.0,0.2851199548353404,7.0,,0.1190446285603384
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3026260622641268,2.0,0.0,0.0762978239795963
ML Engineer,Bachelor in Humanities,Very Limited,,2.0,0.2233063225796637,7.0,0.0,0.1928065288933713
,Bachelor in Humanities,Very Limited,Soon,2.0,0.3862099382755122,4.0,1.0,0.2225761005824825
ML Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.1178574101043315,3.0,1.0,0.1013388456620091
ML Engineer,Bachelor in Humanities,EXPENSIVE,Soon,1.0,0.1276854376219771,11.0,1.0,0.2002356095616836
Software Engineer,,Very Limited,Urgent,0.0,0.3825177134856775,8.0,1.0,0.122383998167573
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.1416613979189551,8.0,0.0,0.0808643130566158
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.2589974568779256,2.0,1.0,0.2482526453467266
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.2346559215024125,6.0,0.0,0.1298737496789382
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.2029502059517974,6.0,1.0,0.1804583297183879
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1232843934194322,8.0,0.0,0.2223484989836591
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.3572687012983851,8.0,0.0,0.069774723528127
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3116757587931474,0.0,1.0,0.1249105774040242
Software Engineer,Bootcamp Graduate,Limited,Urgent,90.0,0.2037632382213572,3.0,0.0,0.0550895519811501
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.337516077778404,10.0,0.0,0.0702519829230318
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.2362004863588344,3.0,0.0,0.0781105935156721
Software Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.259573811957279,3.0,1.0,0.0577992025149823
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2186302803978743,5.0,0.0,0.0794123701133176
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.1348416880601577,9.0,1.0,0.1127933434754705
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.3952039489631394,10.0,0.0,0.080316858573976
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.2624222822042755,4.0,0.0,0.1607422970716022
,Bachelor in Humanities,Limited,Urgent,2.0,0.3515647644708485,2.0,1.0,0.2153629947592838
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.202734393650414,11.0,0.0,0.2432834771732814
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.1417590104037086,2.0,0.0,0.1752468642842127
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3640944286446781,7.0,1.0,0.1638754722364565
ML Engineer,,Very Limited,Urgent,0.0,0.1443952442097504,4.0,0.0,0.1921769433364638
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.3728363832811726,10.0,1.0,0.1566773257530725
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1374462441900545,,1.0,0.1051535136502714
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.3847336429268322,9.0,1.0,0.068734484141182
ML Engineer,Bootcamp Graduate,Very Limited,,1.0,,7.0,0.0,0.1273081013646055
Data Scientist,Bachelor in Humanities,Very Limited,Soon,0.0,0.3596731436873657,10.0,1.0,0.1386911672763808
Data Scientist,Bootcamp Graduate,Very Limited,,2.0,0.38681414308358,8.0,1.0,0.2207923933910844
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1935697240012841,2.0,0.0,0.0561580099320895
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1057348283289292,5.0,,0.056109891418676
Data Scientist,Bachelor in Psychology,Limited,Soon,1.0,0.2933410831363101,11.0,1.0,0.1166814644318221
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.39716380983104,1.0,1.0,0.2489297283119996
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,80.0,0.2025347214210285,,0.0,0.0638059081775699
Software Engineer,Bachelor in Humanities,Limited,Soon,150.0,0.3298347798386759,3.0,0.0,0.1727208228474916
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2222629093097292,,0.0,0.1197641067938958
Data Scientist,Bachelor in Psychology,Limited,Urgent,0.0,0.3093268828220289,2.0,0.0,0.223788850455829
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1726693653473701,5.0,1.0,0.079039302576932
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1697152969168143,6.0,0.0,0.2106965486593769
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1964487103743646,4.0,0.0,0.0952057995631999
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1643884219776408,2.0,0.0,0.2019222857399593
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.2361840544325071,3.0,1.0,0.1609314696070191
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.346760438315259,7.0,0.0,1.5
Data Scientist,Bachelor in Humanities,Very Limited,URGENT,1.0,0.2204336892739581,1.0,1.0,0.214755618020233
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.195276038578335,0.0,1.0,0.2066033274633466
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.2749799553439136,7.0,0.0,0.1180741492611525
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.2080701756401284,2.0,0.0,0.218542380432111
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,,0.3729829431563176,7.0,1.0,0.1850280122299336
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.2162946416366941,10.0,0.0,0.1907714183268662
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3626533679657848,4.0,0.0,0.1056878816500869
,Bachelor in Humanities,Limited,Urgent,0.0,0.1894156625918329,4.0,1.0,0.2063647726689871
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3870399446452859,11.0,1.0,0.1365458272039409
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.210943976796153,11.0,0.0,0.2035135257035836
ML Engineer,,Very Limited,Soon,2.0,0.3158961449831591,8.0,0.0,0.2239526353363422
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,,1.0,0.0,0.0773201807302345
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,,4.0,1.0,0.1926413766565235
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.2103357963268459,8.0,0.0,0.0723024424642552
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.3064133331508042,4.0,1.0,0.1174691093538185
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.1094265464533818,2.0,0.0,0.116048555867281
Data Cientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.2557096840388646,5.0,0.0,0.1123727715833766
Data Scientist,Bachelor in Humanities,,Soon,1.0,0.3571388679568847,,0.0,0.0652769889982912
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.1796748498875818,4.0,0.0,0.2046283747837343
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2711948871642805,10.0,0.0,0.1792917483275861
Data Scientist,,Very Limited,Urgent,2.0,0.3489289360862935,6.0,0.0,0.1082288495570358
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3130406295394198,,1.0,0.1468154139420403
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.3970626680762864,6.0,0.0,0.1561474710573671
ML Engineer,,Very Limited,Soon,1.0,0.2097042244784114,10.0,1.0,0.089166616826854
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.194544111739766,,0.0,0.2463306647704896
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.3429580562081759,3.0,1.0,0.108100901134284
,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1186609678494108,0.0,1.0,0.0515683181543833
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3873802363170312,10.0,1.0,0.0983786588225778
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.2862725770653124,5.0,1.0,0.1419329740805322
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.2682623390087852,5.0,0.0,0.146266675307133
Software Engineer,,Limited,Urgent,0.0,0.3943577587492348,1.0,0.0,0.1283716592818157
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.2494708001497819,7.0,1.0,0.2406040042357798
