current_degree_field,gpa_percentile,research_experience_months,project_portfolio_count,academic_fit_score
Other,0.1035059937039487,8.0,1.0,8.134003923580032
Economics,0.3666182260926752,9.0,1.0,24.443310726216396
Other,0.3459932786369897,11.0,0.0,14.863369519237889
Economics,0.3821486239730595,1.0,1.0,5.869443218952875
Humanities,0.2656387274555758,1.0,1.0,6.894799331576659
Other,0.3229519792162417,10.0,1.0,26.966183931647723
Other,0.1911650516014676,7.0,0.0,22.07998574980662
Economics,0.2105441403949113,6.0,0.0,22.165858556572424
Psychology,0.1594892777087922,2.0,1.0,15.15350075791695
Psychology,0.1967109067800867,2.0,0.0,26.39449192403484
Psychology,0.2296202788071804,11.0,0.0,26.765685418065612
Psychology,0.2773313758997385,11.0,1.0,18.38370350949974
Economics,0.1630330909905035,7.0,0.0,28.268490573476768
Economics,0.2495930406838285,3.0,0.0,11.391013313617822
Humanities,0.3639379462386024,2.0,1.0,10.26537735948353
Economics,0.2379776210678187,7.0,0.0,31.880291393636274
Humanities,0.3928683004044212,2.0,1.0,30.632952545222665
Humanities,0.1435014460807118,11.0,0.0,30.9981751450441
Psychology,0.3809750432243817,2.0,1.0,30.654915418957824
Humanities,,6.0,0.0,15.33205005703036
Psychology,0.2978651410654849,2.0,0.0,19.667846105507067
Economics,0.3991939990233362,6.0,1.0,22.828694752266507
Psychology,0.3437141517832899,8.0,0.0,23.523038509679477
Other,0.2299141379783762,10.0,,5.926280000904156
Economics,0.2129473364927237,250.0,0.0,16.45195224960905
Psychology,0.3189496867321844,0.0,0.0,6.3278949986548865
Psychology,0.1175824449841388,2.0,1.0,28.83350542452849
,0.1016987767380109,6.0,1.0,7.008120643697538
Other,0.3954196611934623,1.0,1.0,15.994479960786874
Other,0.1884610613691693,6.0,0.0,30.459059349373895
Humanities,0.1710060376583305,2.0,1.0,20.299630454024364
Humanities,0.2541862359859853,8.0,0.0,21.694598410520648
Other,0.2386774876175575,11.0,0.0,22.250761531794943
Humanities,0.2219312975263186,0.0,0.0,12.689257270164974
Other,0.1626321130704785,1.0,1.0,16.528541297468166
Psychology,0.2001172866882558,7.0,0.0,6.624733401139897
Humanities,0.1795485129707001,6.0,1.0,31.75620899180178
Psychology,0.3804620458228311,6.0,0.0,23.104036503740048
Psychology,0.1105513939190061,6.0,1.0,6.3820286537888435
Other,0.2771463004437572,3.0,1.0,31.801435089087423
Psychology,0.2645417838865958,7.0,0.0,11.94552312404909
Economics,,4.0,1.0,31.378769195503008
Economics,0.3477325081098377,6.0,1.0,21.898713503450708
,0.394667270237923,1.0,1.0,6.17349611739034
Economics,0.1377518191671149,11.0,0.0,19.035901877347936
Humanities,0.169684364763432,0.0,0.0,9.158860947622015
Humanities,0.2538128419674569,4.0,0.0,15.654788965459367
Psychology,,2.0,0.0,28.544445216537337
Economics,0.1573522686562891,3.0,1.0,25.065001442677463
Other,0.2349726054750969,2.0,1.0,26.061743963875426
Economics,0.1165896175122577,,1.0,29.501740642545727
Humanities,0.2808253514068314,,0.0,24.50430365259375
Humanities,0.2137625243208825,10.0,0.0,25.047511531216564
Other,,3.0,1.0,16.012631745260794
Other,0.2935871635774148,0.0,1.0,6.225685588997179
Economics,,8.0,0.0,20.475672484489294
Psychology,0.2009264037831005,1.0,1.0,20.306835909440228
Psychology,0.1419066779810483,1.0,1.0,6.65394834462732
Other,0.2073757099514924,5.0,0.0,15.655400890666405
Psychology,0.3897682661420319,5.0,0.0,26.014994095429348
Other,0.2557243529276708,250.0,1.0,21.78038082745437
Humanities,0.3252541374844422,2.0,0.0,30.84711238438396
Other,,3.0,1.0,14.862106642152192
Economics,,9.0,0.0,5.04212707612888
Economics,0.2903326750158611,11.0,0.0,14.285042034934444
Humanities,0.3936875024726317,11.0,1.0,13.408907523515415
Psychology,0.3005625894387399,4.0,0.0,25.535047606471743
,,6.0,0.0,22.09271490553384
Other,0.1927115601314211,9.0,0.0,22.134130465329935
Economics,0.2747001365092242,,0.0,25.8003356628284
Other,0.3738445808828728,6.0,0.0,17.809778024877552
Humanities,0.1383752084763866,4.0,1.0,11.513336741595564
Psychology,0.3037345294060009,11.0,0.0,24.270867458080843
Psychology,0.332681765159447,8.0,0.0,6.420473960531432
Psychology,0.1465570733782469,4.0,1.0,24.146524880014443
Other,,5.0,0.0,9.382930436264283
Other,0.2208739533270733,,0.0,23.71937693500474
Economics,0.2504827716589488,2.0,0.0,31.218419407695716
Economics,0.3550700922906815,8.0,1.0,150.0
Other,0.2852204573678499,0.0,1.0,16.975650593512142
Economics,0.1418208309982999,1.0,1.0,29.942027147582472
Economics,0.3477428567278527,8.0,1.0,25.463258546030428
Economics,0.240871970316519,8.0,0.0,9.82002023752016
Other,0.1420504546266743,7.0,0.0,27.609577612626833
Engeneering,,2.0,0.0,18.61218204143189
Humanities,0.1059629458944612,,0.0,14.829434201952374
Humanities,0.1075005946121936,4.0,0.0,5.321697039523619
Humanities,0.2135422291547129,10.0,0.0,27.58993737012778
Economics,0.1102283719689724,4.0,0.0,10.435282871036524
Other,0.3768051116725852,7.0,0.0,24.32737345399546
,0.3234799043038676,3.0,0.0,19.067010557018275
Humanities,0.1005492205301182,4.0,1.0,13.11375279485189
,0.2311215945667531,7.0,0.0,5.337754131235765
Humanities,0.387027957060105,10.0,0.0,31.981667169933814
Economics,0.2149330818177717,11.0,1.0,18.75920958155291
Psychology,0.3727641673191723,9.0,1.0,19.42424448736758
Economics,0.1374041865193043,3.0,1.0,24.278518419599052
Other,0.3135852505379222,9.0,1.0,16.477445446777757
Humanities,0.3983588378799927,7.0,0.0,29.655025762441085
Economics,0.2038006929879741,0.0,,18.034523734187452
Psychology,0.2907194052069702,6.0,0.0,15.098625114789806
Humanities,0.3423105923362278,7.0,1.0,23.062931412281923
Humanities,0.1338219099590793,8.0,1.0,28.31865651900501
Economics,0.2562852102774136,7.0,1.0,17.273708689863817
Economics,0.2310809016658987,5.0,1.0,11.543398480498062
Psychology,0.1996105166625201,0.0,1.0,18.954583780839663
Other,0.2773799479911719,10.0,1.0,5.773583081871675
Humanities,0.1562746782908066,10.0,1.0,8.770330209616995
Psychology,0.3759042116674959,4.0,1.0,17.455548112096665
Economics,0.1503053338394666,3.0,1.0,8.995220710415909
Other,0.3896594385404097,4.0,1.0,10.065810132852944
Economics,0.2157595471673949,11.0,0.0,5.75577131233071
Humanities,0.3374872356577268,11.0,1.0,7.305002534400388
Psychology,0.1976143621431703,8.0,1.0,9.426283905754946
Humanities,0.258944530212696,1.0,1.0,11.006118684742296
Psychology,0.3455189793947049,10.0,0.0,26.87088681040168
Other,,3.0,0.0,24.31831110666035
Psychology,0.2511116167359284,11.0,60.0,5.117072062808785
Economics,0.2412030990837026,9.0,1.0,31.222555354636125
Other,0.1553473681234065,11.0,,16.78109960631472
Psychology,0.1852743079994901,0.0,0.0,5.295383931486631
Economics,0.1812456531475996,11.0,1.0,31.300533343628967
Humanities,0.102035519437688,7.0,,31.358252781125152
Economics,0.361290671644936,7.0,0.0,18.06219057248982
Psychology,0.2859912769710679,2.0,0.0,6.875635175306247
Economics,0.1186590238147701,8.0,0.0,27.99988057677091
Other,0.1080052159142351,1.0,1.0,18.34550492077246
Economics,2.0,5.0,1.0,27.59068945450595
Psychology,0.153232686692577,4.0,0.0,30.00429087552452
Other,0.1765079674437666,9.0,1.0,20.23388031541233
ECONOMICS,0.3389269380377022,0.0,0.0,20.506028259785488
Humanities,0.2991578522643303,2.0,,29.63254405123668
Other,0.3615671577600384,6.0,0.0,16.86055417220244
Psychology,0.221251010331673,6.0,0.0,31.265069457623973
Humanities,0.1508251127765588,1.0,1.0,9.799641989659504
Economics,0.2602647741904879,7.0,,23.26148488494362
Economics,0.1468330425990354,4.0,1.0,21.994262170376533
Psychology,0.1199542907065728,,1.0,14.61050829671986
,0.3228386317219427,8.0,,7.887211331763357
Psychology,0.2622301946741608,4.0,0.0,11.56984543712171
Economics,0.1730687512619128,10.0,0.0,5.601878292457885
Psychology,0.1184271720033128,5.0,0.0,17.437464150641567
Economics,0.1708563653114337,9.0,0.0,14.107326545076033
Humanities,0.3157496202371436,3.0,1.0,28.73153429003616
Psychology,0.1150419140291999,1.0,1.0,17.601802438481094
Psychology,0.1825114677566037,9.0,1.0,11.458389906261798
Economics,0.1234207728665268,,0.0,18.218860736865473
Psychology,0.3227335637253289,2.0,,9.585605784148916
Other,0.3397211597686983,6.0,0.0,13.423142516769293
Other,0.3191414036286717,6.0,0.0,12.101597082430033
Humanities,0.1201701711211332,4.0,0.0,23.183724136942587
,0.3271638424560319,2.0,0.0,7.961125050348048
Other,0.2446862446864175,10.0,1.0,9.356455141987269
Humanities,,10.0,1.0,6.950110671497876
Economics,0.3539175876071172,3.0,1.0,11.375263134757397
Psychology,0.2424925083226755,4.0,0.0,31.183648462260766
Other,0.3000354808822562,7.0,0.0,31.26097394133172
Psychology,,6.0,1.0,15.045531424644556
Economics,0.2687549147526824,2.0,0.0,23.215038354054577
Humanities,0.2233043326916364,8.0,0.0,6.215671325660067
Humanities,0.1592832261367376,6.0,1.0,28.905601879922383
Humanities,0.2883037522525136,1.0,1.0,10.071671962420035
Humanities,0.1736518056583301,11.0,1.0,21.689595670112176
Psychology,0.2083151456457916,5.0,0.0,9.782903650832507
Economics,0.2389730013259849,0.0,1.0,24.50602032366922
Economics,0.2239853546770377,11.0,1.0,13.392474095420972
Economics,0.3337590121564004,7.0,1.0,8.089782241476291
Psychology,0.3173691059392164,4.0,0.0,10.504768100430386
Humanities,0.3611742360851097,2.0,1.0,10.573421660779058
Economics,0.2640469618525353,8.0,1.0,13.97069488771088
Other,0.3396723584597412,0.0,0.0,8.84114218900783
Economics,0.3431188519158739,4.0,1.0,31.80682003030183
Humanities,0.3287522971567254,0.0,0.0,27.398085346498384
Economics,0.3010615776003631,9.0,1.0,14.391607552734529
Other,0.3450429605566569,7.0,1.0,16.305954632001715
Economics,0.1241309929611415,3.0,1.0,5.413938504240816
Economics,0.3497992746520461,8.0,0.0,20.11272418518764
Economics,0.1536766201170115,8.0,0.0,6.742019523182901
Economics,0.3324604315785855,5.0,1.0,25.69673581181896
,0.2690677718432357,0.0,0.0,18.10907722734859
Humanities,0.3330966055700385,11.0,1.0,11.369883346835838
Psychology,0.3589882995364182,1.0,1.0,5.810336651989039
Humanities,0.2956732047543497,4.0,0.0,27.92508844399555
Humanities,0.1240210032994107,3.0,0.0,22.974385516270925
Other,0.1563239052370216,,1.0,28.434395709320345
Psychology,0.2041061325430273,0.0,0.0,23.349628888831912
,0.2355953648340805,10.0,1.0,22.015135779262454
Psychology,0.2421804003132578,8.0,0.0,5.669622765280144
Economics,0.2429130563088408,,0.0,20.416562666433126
Economics,0.126921476412512,9.0,1.0,10.089345809167352
Psychology,0.3526406256049382,4.0,1.0,25.989316822070812
,0.1716065040337681,1.0,0.0,13.913654536279076
Economics,0.1403199731545729,3.0,0.0,27.91578927476522
Other,0.2213592780717584,11.0,1.0,23.634314823552614
Other,0.3553178988389078,11.0,1.0,11.42430763100984
Other,0.1555652196838723,5.0,0.0,14.91384662413811
Economics,0.3584419564447515,5.0,1.0,28.37407278704217
Economics,0.356798515986331,8.0,1.0,24.303122574091603
OTHER,0.3470716301033685,10.0,1.0,16.82393450043202
Humanities,0.2535549423640871,3.0,1.0,11.570127880356605
Psychology,0.2078162993266166,0.0,0.0,23.91500922940699
Psychology,0.3225270513870141,4.0,1.0,7.259778830481782
Other,0.383973161648429,0.0,1.0,30.98756568653243
Economics,0.3450026962932744,11.0,0.0,9.402633167133516
Psychology,0.1227448497411536,9.0,0.0,23.336856934148187
Psychology,0.2756991742506423,10.0,0.0,9.188930590830273
Humanities,0.3854657958337857,10.0,1.0,16.651197979458544
Psychology,0.311907224198611,5.0,1.0,11.260587274109088
Economics,0.2748228376400466,3.0,0.0,10.989215682149494
Economics,0.3899089926883003,7.0,1.0,23.408975309598414
Economics,0.2664513771182828,4.0,0.0,28.379638804513927
Humanities,0.2250132311137823,8.0,1.0,11.339195732850982
Economics,0.2292202653955818,9.0,0.0,5.085357709284899
Humanities,0.1618174919588478,250.0,1.0,30.8594251414612
Psychology,0.1101253698060271,7.0,0.0,26.5970699826235
Psychology,0.2112997062417405,4.0,1.0,28.684648761070324
Psychology,0.3677092693680894,7.0,1.0,10.291107158669258
Other,0.3766256643355874,6.0,0.0,15.296990512557018
Psychology,0.318938794193938,1.0,0.0,22.52519644108983
Other,0.1684114071851244,11.0,,15.354145306296305
Psychology,0.3525350766147398,3.0,0.0,18.073755771384157
Other,0.2940344458213792,,1.0,6.594590411644845
Psychology,0.2911292907219125,3.0,0.0,22.393140897240553
Psychology,0.3834877591427901,4.0,0.0,28.789902391414984
Economics,0.1584801152230001,8.0,1.0,16.88697752121104
Economics,0.3574545759730474,7.0,1.0,16.086372314819627
Other,0.3386256787647095,4.0,1.0,8.815341949202487
,0.1154322282712176,2.0,0.0,11.130324315346678
Humanities,0.3539862416944845,9.0,0.0,10.04573675613749
,0.1479676602964742,5.0,80.0,17.004562942489528
Humanities,0.2893092063828498,1.0,1.0,16.92987145452177
Humanities,0.1436409254227838,2.0,0.0,18.245109003303114
Humanities,0.3230680472684279,9.0,1.0,13.80561151285939
Other,0.2915923984983506,5.0,,12.560766015859418
Humanities,0.3038833338599472,0.0,1.0,16.00698775643707
Psychology,0.1633993023150044,10.0,0.0,10.86997679427831
Economics,0.1034012365533033,7.0,0.0,6.518460695836133
Other,0.3974511371384585,8.0,1.0,11.420848275056002
Psychology,0.1857301887289023,3.0,0.0,16.899492547614432
Psychology,0.2185912355526797,7.0,0.0,20.57428143572789
Psychology,0.3004188691773359,2.0,0.0,5.488646057138505
Humanities,0.1473071695701064,10.0,0.0,21.932530228993883
Psychology,0.3108352129466429,10.0,0.0,18.23125061663974
Psychology,0.3103112026951388,8.0,0.0,19.56572718122407
,0.2414933758747084,1.0,0.0,30.831949526086245
Economics,,2.0,1.0,21.03743174542784
Psychology,0.1984151693508698,4.0,0.0,24.252920894341894
Psychology,0.2712058313451254,8.0,0.0,13.011834697169435
YouTuber,0.1150346697007366,9.0,1.0,13.079277255204447
,0.145460443636695,,1.0,18.16409623441948
Other,0.2401988482299135,2.0,1.0,7.039546166276825
Economics,0.3921257679569306,2.0,,20.04590204665263
Humanities,0.3835120544744134,,1.0,5.843708065589597
Psychology,0.2017741428378654,9.0,1.0,12.056048566603856
Unknown,0.2072480677891028,9.0,0.0,23.27261971754115
Other,0.3256292744489267,3.0,0.0,26.573852543182458
Other,0.3186938045819761,9.0,0.0,28.453755851798345
Psychology,0.2446806733261366,1.0,1.0,150.0
Economics,0.2162415915947607,5.0,1.0,30.921255052488775
,0.115105985064731,0.0,1.0,6.9670309449541215
Psychology,0.3387500780812028,0.0,0.0,14.670088839270075
Humanities,0.18915195111618,1.0,0.0,27.90755088083738
Economics,0.2940754782231928,5.0,1.0,15.12947336295209
Humanities,0.203582835758962,3.0,1.0,18.78321002206592
Psychology,0.2123379992855705,11.0,1.0,21.38833662497325
Other,0.1910136883635703,5.0,0.0,27.823093579407793
Humanities,0.1907642724448612,0.0,0.0,5.367366935508895
Other,0.1108899664781079,1.0,1.0,5.859130948728959
Psychology,0.1359176344307255,2.0,0.0,27.064417071709272
Other,0.2884955859941676,6.0,1.0,25.444916109861392
Economics,0.1968545785934564,2.0,1.0,18.227327497449757
Humanities,0.323217774230031,11.0,0.0,24.946944885890357
Economics,0.2201562808017729,9.0,0.0,13.73182196984424
Economics,0.1161554346790031,1.0,1.0,11.584418105052489
Psychology,0.3486024733780901,11.0,1.0,7.231247652084117
Other,0.1538820523734581,5.0,0.0,5.976263367163578
Humanities,,4.0,0.0,15.289528777839708
Economics,0.395559502553501,1.0,1.0,6.721983053097921
Humanities,0.2933723983664039,4.0,,28.338514461258622
Other,0.1323335935071659,2.0,1.0,25.026834581138026
Other,0.1521634860139525,3.0,1.0,21.282449542625667
Humanities,,,0.0,6.499033828820943
Humanities,0.1711226910471198,7.0,0.0,27.915080562991047
Other,0.2716126558404605,6.0,1.0,22.431464569909725
Other,0.189294036710819,7.0,0.0,25.87651356323749
Other,0.3522359633742751,7.0,0.0,7.516073758199777
,,2.0,1.0,21.315333332498657
Economics,0.3437039654985388,8.0,0.0,17.334212043842413
Economics,0.2586480522925994,6.0,1.0,16.38722572954689
Economics,0.2940088599113695,1.0,1.0,29.66737703954862
Psychology,0.2997835616394682,8.0,1.0,30.414990854432443
Other,0.1429567539038572,6.0,0.0,18.54623463379935
Psychology,0.1622860988346433,2.0,0.0,14.31900918296737
Economics,0.1592816644753892,2.0,1.0,29.616655711099096
Economics,0.3203563578457056,11.0,1.0,12.283811461840834
,0.3048749923904023,,0.0,13.70982775346467
Psychology,0.1801087654760034,4.0,0.0,25.642834492991643
Economics,0.3399391068723526,3.0,1.0,31.38747530995598
Economics,0.1762279338102017,11.0,0.0,24.25675421462635
Humanities,0.159050795663442,10.0,0.0,27.75550220254024
Humanities,,9.0,1.0,11.055165682285187
Humanities,0.1164733927620007,4.0,1.0,29.77746746782971
Psychology,0.3530042507036788,,0.0,12.160567474795588
Economics,0.3222696973472633,7.0,0.0,22.56874126581734
Humanities,0.338336212886881,0.0,1.0,20.830012438142298
Economics,,1.0,1.0,14.533510537328118
Other,0.2509304316661107,7.0,0.0,22.60566781246829
Other,0.1433390569789146,3.0,1.0,9.391466266329733
Economics,0.2960736857599005,300.0,1.0,14.68623198487487
Psychology,0.3872799367046062,4.0,0.0,7.029078559255144
Other,0.2151210465006731,5.0,1.0,22.610101700772685
Psychology,0.3239453031417184,7.0,1.0,9.00980691795674
Economics,0.2566541028228649,11.0,0.0,7.102273268009816
Psychology,0.366355583131445,5.0,1.0,18.347916971174467
Other,0.2424545265912534,2.0,0.0,20.43646308524
Economics,0.3824488548249191,6.0,0.0,19.39752801865932
,,11.0,1.0,11.325411877700848
Economics,0.2828254127803568,3.0,0.0,9.12540430696076
Other,0.1947806384544331,0.0,1.0,9.342473580188411
Humanities,0.397821995379452,11.0,1.0,7.6432011301017955
Economics,0.1110767946836354,0.0,0.0,10.258599204698692
Economics,0.177736677056458,2.0,0.0,7.223564184036748
Economics,0.1578704669736571,0.0,0.0,11.631086292741845
Economics,0.19731948562127,3.0,1.0,31.18071592156094
Psychology,0.3260915392490933,6.0,0.0,21.24863758840649
Other,0.3109575227072424,5.0,1.0,22.70506991739193
Economics,0.3906165867649097,5.0,1.0,10.165198587884202
Humanities,0.1158707379344791,5.0,1.0,21.516912515754345
Other,0.2389822493918759,10.0,0.0,28.769964378267876
Other,0.1673764408121261,10.0,1.0,26.777698145061077
Psychology,0.3286202743201744,,1.0,15.618518439098398
Other,0.203801464431182,11.0,1.0,14.628293155393065
Humanities,0.1808475410863481,7.0,0.0,19.26268502044008
Psychology,0.3109558578305966,7.0,0.0,8.172228445896007
Other,0.1778244062277875,,1.0,9.48447742452539
Humanities,0.1993480886726095,1.0,1.0,5.923965580882992
Other,0.1179520562331998,4.0,,31.952115394713683
Other,0.1882534616840754,7.0,0.0,28.64517696131111
Humanities,0.3999502618885528,,1.0,9.177695767407286
Economics,0.2897614948231269,10.0,1.0,14.071759963639952
Humanities,0.3225311827323047,6.0,1.0,14.581408460336606
Other,0.2288844890054203,6.0,1.0,28.172700223680447
Psychology,0.3151986213371247,8.0,,27.63901421240344
Economics,0.1892794619304952,3.0,0.0,7.610826946427121
Other,0.1906431287304726,7.0,0.0,29.896110552101383
Psychology,0.3079255068533383,7.0,1.0,19.2091623629456
Humanities,0.3376403584127222,1.0,1.0,13.411712720664838
Psychology,0.1576001032469747,1.0,1.0,20.523143498357072
Economics,0.191655497709081,0.0,0.0,8.140397075397457
Economics,0.1120066654613159,11.0,1.0,27.005378349701623
,0.3433625505438883,7.0,0.0,30.885858052096427
Humanities,0.1663194303340012,6.0,1.0,26.002437042560736
Other,0.2988514463693706,4.0,0.0,16.81794726928806
