current_degree_field,gpa_percentile,programming_experience,research_experience_months,project_portfolio_count,online_courses_completed,soft_skills_score,degree_field_match_bonus,academic_fit_score,estimated_skill_gap
Business Administration,0.6003909897020184,2,14.843645532014925,2,1,0.7257391793799685,0.0,43.749082430292965,High
Economics,0.5889759983472446,3,0.40135287337987324,5,1,0.6327012524108072,0.0,42.88875176659757,High
Civil Engineering,0.8342232375074381,2,9.486004972313161,1,1,0.5874630309519763,0.0,44.80498253347489,High
Law,0.6458085329045214,2,0.7173462333224916,6,2,0.24933675066176658,0.0,37.67357180508175,High
Biology,0.5946286763883327,2,7.002440158823199,3,8,0.2420047053411008,0.0,44.03559886901166,High
Computer Science,0.7336600843851139,1,0.4439793077981088,0,1,0.7068687543806212,0.3,32.81999961557144,High
Business Administration,0.7796758365504334,3,3.0282512337350687,1,1,0.47093767741540604,0.0,45.489241321922286,High
Economics,0.5586491651114913,0,25.171724809120374,5,1,0.7824674099961358,0.0,37.628566177767965,High
Psychology,0.6889086957974155,1,2.0112171349990464,3,3,0.47979148606080074,0.0,32.79535220128046,High
Computer Science,0.6626341910550737,0,4.011350529657672,2,5,0.7279271190122395,0.3,32.21258445247408,High
Electrical Engineering,0.5701861652914377,2,6.484944315096325,5,4,0.5816089022691623,0.0,42.299122173900294,High
Biology,0.7282046748971128,0,13.595208074152264,4,4,0.7758573733970646,0.0,37.581408785758306,High
Psychology,0.6152221303478842,2,10.421853835464729,6,3,0.7372353589459811,0.0,46.4137220339258,High
Political Science,0.7860470495412162,1,5.552947687582816,2,4,0.6551068695885961,0.0,38.56396955787931,High
Electrical Engineering,0.8431865698151344,2,1.472465629339307,5,2,0.8456727897888752,0.0,45.31165254599314,High
Education,0.6221553056168115,0,13.229686044510453,3,0,0.5732923231296851,0.0,28.938898033887746,High
Communications,0.5896285093352481,3,0.09502374602757059,4,3,0.3713588549235274,0.0,42.65689684926607,High
Business Administration,0.46922973648322025,0,4.157447441016915,5,2,0.6314974376985183,0.0,23.23663525120867,High
Civil Engineering,0.5010519355921275,1,0.2043636798710688,1,3,0.8630265229111573,0.0,27.385824970945055,High
Medicine,0.7719968019010054,3,0.5054015901267997,5,6,0.4392847578728567,0.0,51.56221983071867,Medium
Business Administration,0.6216885994534579,0,1.201766034386921,5,0,0.5718265913694471,0.0,22.90245171467551,High
Biology,0.6790370059965747,2,2.4724692555731855,5,5,0.5237439052618935,0.0,43.22327129429041,High
Architecture,0.7530380594968629,3,5.7179787213797155,4,6,0.7557753177198427,0.0,55.17856477688311,Medium
Computer Science,0.6442338273655408,1,3.5303316156499243,3,2,0.48991992306397925,0.3,34.67856922590629,High
Biology,0.7363905436285816,0,7.03865036718682,7,2,0.5628977142568586,0.0,32.87340864149059,High
Political Science,0.4092145191406291,3,6.655837400670729,2,1,0.7962282223583912,0.0,40.87140246572689,High
Sociology,0.4827704752110594,1,0.13857870716232507,1,2,0.7792915046348285,0.0,25.46899776209375,High
Architecture,0.5863380416986871,0,0.5786351288267003,5,4,0.7744350406038727,0.0,26.64227320100323,High
Mechanical Engineering,0.4200537435532703,2,1.1073652999230261,2,0,0.7019123216147318,0.0,29.536341842690643,High
Design,0.8863237416768817,3,3.915849854844387,2,4,0.6178391188694629,0.0,53.1946952955471,Medium
Chemistry,0.8058300329779464,3,2.757701176843584,6,2,0.42993970531259734,0.0,50.519012586538885,Medium
Business Administration,0.5322423511441975,1,1.96099354967229,1,2,0.6662475142925752,0.0,27.27958398527966,High
Biology,0.581921947854762,0,1.9366073007506008,5,4,0.5821909150440654,0.0,26.4193828345585,High
Computer Science,0.9192403587967949,1,0.9066176942598876,2,1,0.889038847194244,0.3,40.15950593147019,High
Electrical Engineering,0.5537116414521143,2,0.8116842013616813,2,5,0.7263551261441532,0.0,37.815202626208006,High
Civil Engineering,0.5132555065771706,1,6.836024825930826,5,2,0.44463028230561685,0.0,31.743721258830785,High
Communications,0.5981655442160372,0,7.755523668328002,4,6,0.47257296937131626,0.0,31.164205744962512,High
Mechanical Engineering,0.5194252158336206,1,0.5930268157633307,6,4,0.5478794851969555,0.0,31.262336248344038,High
Physics,0.5818586745224967,1,12.686838715121329,3,3,0.7325517490458683,0.0,38.05516647190925,High
Mathematics,0.7025875493816403,0,3.015888051132184,2,1,0.6494322070533413,0.0,25.19677980176533,High
Civil Engineering,0.6502330195135395,0,1.8865819402975257,4,1,0.3178068960906241,0.0,23.023973680977562,High
Arts,0.7375852606072868,0,0.8251736588383789,6,9,0.5333108378629399,0.0,35.12191924127086,High
Physics,0.46180584285156157,1,0.23941988560981847,2,3,0.45819651204331124,0.0,25.1524327266784,High
Political Science,0.7087854813331458,2,8.920514610799838,1,6,0.6372870943292939,0.0,46.56472747005835,High
Computer Science,0.5933113146419144,0,15.45374645106584,3,5,0.6598210173076895,0.3,38.040479484502455,High
Computer Science,0.8121617209084013,1,19.266995772750022,0,3,0.6277967704171816,0.3,48.15156589943137,High
Design,0.6313465870874367,2,7.7145615894563555,5,1,0.545377591867749,0.0,41.41548696326822,High
Electrical Engineering,0.8047950843752233,0,3.2213349854796602,7,1,0.6070708166886215,0.0,31.418565558748476,High
Psychology,0.9267484324488715,2,9.134087983773002,5,1,0.4292462585894351,0.0,49.10708042736042,High
Business Administration,0.6203134116857195,1,3.811460532313122,1,2,0.567303134132088,0.0,30.143180462165795,High
Computer Science,0.49253620707020673,3,18.148143881259838,3,0,0.4956413873620184,0.3,51.38420203935265,Medium
Arts,0.5088213562858936,1,2.4416255052515083,5,1,0.5211541222638125,0.0,28.268987125915263,High
Business Administration,0.48314992230863685,1,5.287584163094289,3,4,0.7087216464300874,0.0,31.843763058466955,High
Business Administration,0.6071880365376837,0,10.350297125405348,4,2,0.3974962095039275,0.0,28.63611766434007,High
Arts,0.45652809774272235,0,4.4420578979838545,12,2,0.6429841735079347,0.0,28.404409497347643,High
Medicine,0.6564958592695769,0,5.303246141667152,7,3,0.5485048078574233,0.0,30.719449359568507,High
Civil Engineering,0.7957842851381508,1,0.40710058134518423,4,4,0.741794029777809,0.0,37.52468180735023,High
Economics,0.6952370629282678,2,5.934222546306906,6,5,0.7109911500572292,0.0,47.478104748267995,High
Biology,0.9257807171494268,1,5.164046491082649,6,4,0.5749596434017274,0.0,44.41351186933763,High
Chemistry,0.6314514192601575,1,0.9110805273434753,4,1,0.4480499994420545,0.0,29.26262747497055,High
Architecture,0.6711268612541506,0,0.25588564791102897,4,7,0.5851690718652724,0.0,29.86394542062452,High
Mechanical Engineering,0.6114223626959124,0,14.356921420398537,2,3,0.7663580927298743,0.0,32.590425418796265,High
Biology,0.5265071203510637,0,4.0482186172599155,2,2,0.46161254660981954,0.0,21.50087737761314,High
Electrical Engineering,0.684414706900657,0,0.752455672750793,7,1,0.6762566718450249,0.0,27.211935827210798,High
Chemistry,0.9554440464115677,0,8.811631673921719,7,5,0.6411661563842675,0.0,42.8492017384116,High
Sociology,0.616286682078493,3,6.448256206767342,3,6,0.5569950549491645,0.0,50.47230245593774,Medium
Mathematics,0.8780595346103692,1,8.80269920887493,5,3,0.6097595204383339,0.0,43.9186396396644,High
Economics,0.8840836905625715,1,1.1252751911697199,5,3,0.6801546673823865,0.0,39.622829262123965,High
Sociology,0.5944841475560503,2,7.555899884315936,4,0,0.17930270622288508,0.0,36.81438798104647,High
Medicine,0.7669512833164218,1,0.9416393264481011,1,4,0.34556799121088033,0.0,32.90681328466168,High
Physics,0.9105926187188326,0,1.2852529156496943,4,4,0.7045262581941805,0.0,34.090729831222774,High
Mathematics,0.6999483613666445,1,0.5699443808775724,5,5,0.6472033527806049,0.0,36.507607702784284,High
Electrical Engineering,0.57705046334057,1,3.3703618447773684,5,4,0.4003154730098091,0.0,32.95098176821582,High
Business Administration,0.549496255483608,1,4.713737556102494,7,2,0.9037789731058936,0.0,35.1190538918504,High
Mechanical Engineering,0.7371288551043206,0,5.0391319366036305,7,3,0.7004198349380981,0.0,33.329778012675774,High
Mechanical Engineering,0.5091285750363478,1,6.574024445801136,2,1,0.48173412797228166,0.0,28.41231696106248,High
Computer Science,0.6130217582464427,0,8.40179800005709,3,2,0.6815678185665239,0.3,31.23450679902937,High
Design,0.6671177844151317,1,7.458715932460752,4,6,0.6100223114230694,0.0,40.05642029194827,High
Civil Engineering,0.745568287358799,3,3.7973366711932908,3,7,0.4445076440092878,0.0,52.48508082351222,Medium
Mechanical Engineering,0.8224966941805112,1,8.799973688695381,6,1,0.5591804088306334,0.0,41.02496962076722,High
Psychology,0.5247556634464858,2,0.41000219908706903,4,1,0.7479957209453792,0.0,34.44845489865179,High
Civil Engineering,0.8220848727009197,0,2.360728868566055,4,3,0.29839502509473587,0.0,29.519552485850454,High
Sociology,0.526127552949823,3,2.8563544452581877,5,5,0.5469316360233543,0.0,46.42306853214872,High
Computer Science,0.42935731147440054,1,4.176910850059618,4,6,0.577760660795159,0.3,34.89997203878974,High
Business Administration,0.7214651792460467,0,8.221972548979135,0,4,0.6888272625911815,0.0,30.619498637219035,High
Physics,0.6062724395209169,0,0.43791364321686077,2,5,0.6818984205288899,0.0,25.33999911767791,High
Political Science,0.7476294146718606,0,6.322733309641341,5,5,0.5768219825930614,0.0,34.27655359828766,High
Architecture,0.7034528204575191,0,5.06899883243658,2,0,0.6130095906661868,0.0,25.319492735041777,High
Law,0.7579081928884457,0,3.10838496239668,4,2,0.6446132754905589,0.0,29.113511801161863,High
Medicine,0.7073473496026199,0,3.3051264928362585,5,3,0.2687372486567711,0.0,27.843074041372013,High
Psychology,0.5293898873230909,1,0.9940067472134058,2,6,0.6674255001609746,0.0,31.35979556755719,High
Sociology,0.6804181264687357,2,9.694605322697845,3,5,0.6970886499362563,0.0,47.13835807141916,High
Civil Engineering,0.5667083459718258,1,8.192435937189396,3,1,0.6707923392814024,0.0,32.558609473112696,High
Mechanical Engineering,0.7452204787252121,2,1.5181889208245656,3,2,0.4570957043969733,0.0,39.448191898963856,High
Civil Engineering,0.5143387887120867,1,12.492147259905195,3,3,0.5952965913549283,0.0,35.55921137868422,High
Computer Science,0.8402061951975281,0,0.9070324707717664,3,4,0.5508615422836217,0.3,33.57635788558866,High
Design,0.6353815799188646,2,1.6208261985937058,8,2,0.6814428289630189,0.0,41.6381033502411,High
Chemistry,0.721661327641917,1,6.720846168383678,4,6,0.6510986069206202,0.0,41.16422174755749,High
Electrical Engineering,0.7650297517868577,0,10.38020354066832,3,4,0.8950153993060601,0.0,36.33844800411944,High
Economics,0.702332166756569,0,0.46876309351401435,3,1,0.5282069840023245,0.0,23.742316022372105,High
Computer Science,0.5609352754928225,0,2.5010344483585882,5,4,0.9025623814022911,0.3,30.849340324556138,High
Mathematics,0.7957459612871001,1,6.450206463564356,8,6,0.7083880495635667,0.0,46.13363498638973,High
Other,0.6839520563120322,0,13.463075427502199,7,2,0.5293895993584075,0.0,35.41017154678171,High
Computer Science,0.7514898498476753,1,1.111147270986451,2,6,0.3503569105174208,0.3,38.40016450981219,High
Medicine,0.8099074218523711,3,7.119611644382655,7,1,0.8493664231475004,0.0,55.19427493978594,Medium
Sociology,0.47696209419905755,0,9.703463079797,9,7,0.7518207984249615,0.0,35.497820771974375,High
Computer Science,0.6272608989722818,2,5.1816724556792035,2,2,0.4678591410685796,0.3,41.09269679778278,High
Communications,0.474489403063228,1,3.50581953237132,4,5,0.686259008411762,0.0,32.15133399303825,High
Business Administration,0.5656490504570654,3,1.3847973268858773,4,3,0.7465601555406298,0.0,44.73952536843346,High
Psychology,0.6772294031443187,1,8.36357241884876,5,2,0.6647725292140173,0.0,37.8984971531252,High
Mechanical Engineering,0.6397304287956148,2,0.5365409879840258,6,0,0.7580869026497615,0.0,37.95236668396254,High
Business Administration,0.5619014637159816,0,0.04884205980724205,1,1,0.6232678027792836,0.0,18.944401894175485,High
Computer Science,0.6121725752520227,1,3.2875242259054023,1,4,0.45647460100839565,0.3,34.05805669420009,High
Electrical Engineering,0.6213845691644643,1,3.801013553782901,5,4,0.462554493972808,0.0,34.639686836756624,High
Electrical Engineering,0.6686934999018563,3,0.7372535196890805,1,4,0.862216268935137,0.0,46.23920229202777,High
Biology,0.5260066348683154,0,4.380858342359604,6,6,0.7280910351028373,0.0,30.028657511196826,High
Psychology,0.7987081446296416,1,0.27466325268354586,3,4,0.6429820315397082,0.0,36.270944973033465,High
Electrical Engineering,0.7743029856715374,1,0.12091359126995188,3,2,0.422692644266896,0.0,32.463275524333305,High
Business Administration,0.6117534113349694,0,2.885463028614246,5,5,0.8087007291523556,0.0,29.89075332201992,High
Computer Science,0.8824692347467242,3,1.115376640889406,3,2,0.5292167611794004,0.3,52.654925075120985,Medium
Political Science,0.8863159079841083,2,19.86845427535588,6,0,0.7753533256567118,0.0,56.28578158331703,Medium
Computer Science,0.6680798499264893,0,5.747840494682428,8,4,0.6988900027174394,0.3,36.78884657092595,High
Design,0.5858913003559301,1,1.4901729710317564,7,2,0.6069565812192667,0.0,32.5300901885561,High
Business Administration,0.7521752842788049,1,3.441109482370333,3,3,0.7460955415003507,0.0,36.602219907620004,High
Mechanical Engineering,0.7590728429902494,1,14.603597208188077,5,5,0.6685470814314716,0.0,46.86347140369781,High
Computer Science,0.5287928721031995,1,8.347018424826825,4,3,0.7120414823082785,0.3,37.66358239630481,High
Mathematics,0.39574206671571316,2,20.788590702469346,3,2,0.5474607455963879,0.0,43.207057918251444,High
Biology,0.6332388719431354,1,0.6395238936371982,8,4,0.6031277249537804,0.0,35.91297952353721,High
Chemistry,0.7452463056643118,3,8.79203945320857,9,3,0.5798787852319243,0.0,56.77557622602277,Medium
Electrical Engineering,0.8204633948586474,0,1.5206704261327744,4,0,0.6138664506984144,0.0,27.531336141291238,High
Computer Science,0.7581591033985484,0,11.554434409631831,1,1,0.8639594113332189,0.3,35.2452961476497,High
Business Administration,0.7872773812409123,1,2.4108801519504968,6,1,0.44681762330627806,0.0,35.58948940918992,High
Design,0.8416568550499833,1,3.851919548673239,2,1,0.4569873432007364,0.0,34.900474476840714,High
Political Science,0.7094174245756484,2,3.8017037839406864,7,2,0.7015030768303764,0.0,44.20234919683935,High
Arts,0.5665631875092048,3,3.539986297801814,4,2,0.2679335369800257,0.0,42.71623880875639,High
Computer Science,0.7261628533226797,1,4.122003414831308,7,3,0.5530134559354694,0.3,41.41205741368058,High
Computer Science,0.6682858632688055,0,6.019482248688867,6,2,0.5104119449872583,0.3,32.52138271208697,High
Medicine,0.5083417840861196,0,14.941500432897378,3,2,0.4412360844980312,0.0,28.503162795204005,High
Computer Science,0.6607391020864839,1,3.3697083004992385,2,3,0.48390552768590167,0.3,35.2107395450703,High
Physics,0.5821736170752215,1,4.565441363794091,3,3,0.6505135416410952,0.0,32.576975654123984,High
Biology,0.6986492837533581,1,2.888896449732573,5,1,0.8183095977590378,0.0,34.78000703037867,High
Computer Science,0.6808972160852561,1,15.958871675125991,4,7,0.6561546100337129,0.3,49.944164915920375,High
Business Administration,0.6622507256250918,0,0.32084782523523175,2,3,0.8705316386147957,0.0,25.609456224473295,High
Biology,0.5570033461086046,1,0.8092745928601635,8,1,0.7039348427335487,0.0,31.617221153587128,High
Computer Science,0.7033967353323833,0,12.04987504749456,6,3,0.5374021255754688,0.3,38.30310091587103,High
Mechanical Engineering,0.8941384013693497,2,17.727340970235346,3,7,0.4253769192965604,0.0,58.14326607044697,Medium
Mechanical Engineering,0.7484101611217205,0,10.672730249373434,1,3,0.6616233922354362,0.0,32.43882739507859,High
Mathematics,0.714207052968851,1,0.13433764227334932,3,2,0.4181947707274739,0.0,30.946777870946157,High
Civil Engineering,0.5452884326942153,0,2.127812034938361,5,4,0.5825679320470276,0.0,25.624932999427,High
Architecture,0.6293908399199021,0,0.38474848653374893,3,8,0.42479800913208576,0.0,28.34922884774157,High
Mechanical Engineering,0.49955650674145724,2,2.8794287002137002,4,1,0.5956619621896885,0.0,34.600198750451774,High
Economics,0.5294611901949383,2,0.052690992169526205,6,4,0.4427643604555771,0.0,37.316616760590634,High
Economics,0.8264933456682496,1,7.077003033689124,3,0,0.6821543147542521,0.0,37.412898778199875,High
Electrical Engineering,0.6470507584483451,0,4.580262169997424,4,3,0.63532848388875,0.0,28.21557523690077,High
Sociology,0.7112842803353754,0,4.175483344549335,6,3,0.5040326037137762,0.0,30.4119471172966,High
Business Administration,0.7329113248909283,2,0.13603429933599467,3,4,0.6392809704302921,0.0,41.187542744843,High
Business Administration,0.6898205160909496,3,4.797270409531342,6,4,1.0,0.0,53.74380690823084,Medium
Political Science,0.673320126519739,3,11.797432088808474,2,1,0.5514741290348758,0.0,49.46376886367315,High
Electrical Engineering,0.8332922278562425,2,0.9618102239024662,5,4,0.6343461930244602,0.0,45.68850138480074,High
Electrical Engineering,0.5950784018030741,1,10.116991952739978,3,3,0.4185984024867488,0.0,35.20973869463975,High
Biology,0.6143549642423214,0,8.327056711887561,2,1,0.39011887436192033,0.0,25.01387892279736,High
Business Administration,0.7574958703970518,0,1.6132266904371986,4,3,0.9484640145439317,0.0,30.687983514169204,High
Physics,0.40415183208029815,0,5.091964425190431,4,5,0.7803496823139331,0.0,25.18802197932114,High
